sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,total_reads,ntsm_score,production,title,design_description,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller_version,ccs_algorithm,cell_type,platform_unit_1,platform_unit_2,barcode,iso_library_id,iso_filename,pool,similarity,pbtrim_version,jasmine_version,lima_version,refine_version,check-flnc reads
HG02738,,SRP305758,PRJNA701308,,HG02738.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_Kinnex/HG02738.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,bam,15035241,0.176126,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02738.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240717_055117_s2,m84081_240717_075054_s1,bc08,HPRC_Kinnex_Pool_8,flnc-4.bam,HPRC_Kinnex_Pool8,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02809,,SRP305758,PRJNA701308,,HG02809.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02809/raw_data/PacBio_Kinnex/HG02809.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,bam,20993500,0.146171,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02809.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240717_055117_s2,m84081_240717_075054_s1,bc09,HPRC_Kinnex_Pool_8,flnc-5.bam,HPRC_Kinnex_Pool8,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02841,,SRP305758,PRJNA701308,,HG02841.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02841/raw_data/PacBio_Kinnex/HG02841.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,bam,17812671,0.146648,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02841.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240719_183458_s2,m84081_240719_203427_s1,bc04,HPRC_Kinnex_Pool_9,flnc-4.bam,HPRC_Kinnex_Pool9,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02886,,SRP305758,PRJNA701308,,HG02886.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02886/raw_data/PacBio_Kinnex/HG02886.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,bam,17675682,0.147134,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02886.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240703_203142_s1,m84081_240709_185528_s2,bc09,HPRC_Kinnex_Pool_2,flnc-5.bam,HPRC_Kinnex_Pool2,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02922,,SRP305758,PRJNA701308,,HG02922.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_Kinnex/HG02922.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2.flnc.bam,bam,22850916,0.153191,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02922.lymph.m84081_240726_211757_s1-m84081_240726_191837_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240726_211757_s1,m84081_240726_191837_s2,bc08,HPRC_Kinnex_Pool_14,flnc-4.bam,HPRC_Kinnex_Pool14,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02965,,SRP305758,PRJNA701308,,HG02965.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02965/raw_data/PacBio_Kinnex/HG02965.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,bam,11431438,0.167886,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02965.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_102523_s4,m84081_240721_082556_s3,bc03,HPRC_Kinnex_Pool_12,flnc-3.bam,HPRC_Kinnex_Pool12,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02976,,SRP305758,PRJNA701308,,HG02976.lymph.m84081_240531_190112_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_Kinnex/HG02976.lymph.m84081_240531_190112_s1.flnc.bam,bam,8244984,0.172314,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02976.lymph.m84081_240531_190112_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240531_190112_s1,,bc06,HG02976_Kinnex,flnc.bam,HPRC_Kinnex_HG02976,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG02984,,SRP305758,PRJNA701308,,HG02984.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_Kinnex/HG02984.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam,bam,17069247,0.150399,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG02984.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240719_183458_s2,m84081_240719_203427_s1,bc05,HPRC_Kinnex_Pool_9,flnc-5.bam,HPRC_Kinnex_Pool9,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03017,,SRP305758,PRJNA701308,,HG03017.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_Kinnex/HG03017.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,bam,19481891,0.161808,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03017.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240719_223349_s3,m84081_240720_003316_s4,bc04,HPRC_Kinnex_Pool_10,flnc-4.bam,HPRC_Kinnex_Pool10,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03041,,SRP305758,PRJNA701308,,HG03041.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_Kinnex/HG03041.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,bam,16189013,0.137603,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03041.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240719_223349_s3,m84081_240720_003316_s4,bc12,HPRC_Kinnex_Pool_10,flnc-8.bam,HPRC_Kinnex_Pool10,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03050,,SRP305758,PRJNA701308,,HG03050.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_Kinnex/HG03050.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam,bam,24120418,0.142978,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03050.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_062628_s1,m84081_240721_042704_s2,bc05,HPRC_Kinnex_Pool_11,flnc-1.bam,HPRC_Kinnex_Pool11,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03130,,SRP305758,PRJNA701308,,HG03130.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_Kinnex/HG03130.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,bam,10294458,0.16116,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03130.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_102523_s4,m84081_240721_082556_s3,bc07,HPRC_Kinnex_Pool_12,flnc-7.bam,HPRC_Kinnex_Pool12,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03139,,SRP305758,PRJNA701308,,HG03139.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_Kinnex/HG03139.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,bam,13390182,0.035749,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03139.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_102523_s4,m84081_240721_082556_s3,bc06,HPRC_Kinnex_Pool_12,flnc-6.bam,HPRC_Kinnex_Pool12,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03195,,SRP305758,PRJNA701308,,HG03195.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_Kinnex/HG03195.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,bam,11766121,0.151993,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03195.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_102523_s4,m84081_240721_082556_s3,bc05,HPRC_Kinnex_Pool_12,flnc-5.bam,HPRC_Kinnex_Pool12,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03209,,SRP305758,PRJNA701308,,HG03209.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_Kinnex/HG03209.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,bam,10077421,0.158987,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03209.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_102523_s4,m84081_240721_082556_s3,bc08,HPRC_Kinnex_Pool_12,flnc-8.bam,HPRC_Kinnex_Pool12,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03225,,SRP305758,PRJNA701308,,HG03225.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_Kinnex/HG03225.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam,bam,15688985,0.169804,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03225.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240721_102523_s4,m84081_240721_082556_s3,bc02,HPRC_Kinnex_Pool_12,flnc-2.bam,HPRC_Kinnex_Pool12,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03239,,SRP305758,PRJNA701308,,HG03239.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_Kinnex/HG03239.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam,bam,14289676,0.171519,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03239.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240719_223349_s3,m84081_240720_003316_s4,bc03,HPRC_Kinnex_Pool_10,flnc-3.bam,HPRC_Kinnex_Pool10,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03270,,SRP305758,PRJNA701308,,HG03270.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03270/raw_data/PacBio_Kinnex/HG03270.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2.flnc.bam,bam,16007083,0.173621,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03270.lymph.m84081_240728_071012_s1-m84081_240728_051033_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240728_071012_s1,m84081_240728_051033_s2,bc09,HPRC_Kinnex_Pool_19,flnc-5.bam,HPRC_Kinnex_Pool19,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03453,,SRP305758,PRJNA701308,,HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_Kinnex/HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,bam,13599049,0.155434,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240703_203142_s1,m84081_240709_185528_s2,bc10,HPRC_Kinnex_Pool_2,flnc-6.bam,HPRC_Kinnex_Pool2,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03470,,SRP305758,PRJNA701308,,HG03470.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_Kinnex/HG03470.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam,bam,9215824,0.163283,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03470.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240722_210122_s1,m84081_240722_190156_s2,bc01,HPRC_Kinnex_Pool_13,flnc-1.bam,HPRC_Kinnex_Pool13,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03516,,SRP305758,PRJNA701308,,HG03516.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03516/raw_data/PacBio_Kinnex/HG03516.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,bam,11381927,0.147175,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03516.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240703_203142_s1,m84081_240709_185528_s2,bc11,HPRC_Kinnex_Pool_2,flnc-7.bam,HPRC_Kinnex_Pool2,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03540,,SRP305758,PRJNA701308,,HG03540.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03540/raw_data/PacBio_Kinnex/HG03540.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam,bam,18061641,0.164538,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03540.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240703_203142_s1,m84081_240709_185528_s2,bc12,HPRC_Kinnex_Pool_2,flnc-8.bam,HPRC_Kinnex_Pool2,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03583,,SRP305758,PRJNA701308,,HG03583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03583/raw_data/PacBio_Kinnex/HG03583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam,bam,22782912,0.14319,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03583.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240728_110915_s4,m84081_240728_090940_s3,bc10,HPRC_Kinnex_Pool_20,flnc-6.bam,HPRC_Kinnex_Pool20,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03654,,SRP305758,PRJNA701308,,HG03654.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_Kinnex/HG03654.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,bam,18853990,0.155408,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03654.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240713_013912_s4,m84081_240714_073231_s1,bc12,HPRC_Kinnex_Pool_4,flnc-8.bam,HPRC_Kinnex_Pool4,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03669,,SRP305758,PRJNA701308,,HG03669.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_Kinnex/HG03669.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,bam,11868526,0.167838,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03669.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240713_013912_s4,m84081_240714_073231_s1,bc01,HPRC_Kinnex_Pool_4,flnc-1.bam,HPRC_Kinnex_Pool4,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03688,,SRP305758,PRJNA701308,,HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_Kinnex/HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,bam,18063684,0.169003,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240713_013912_s4,m84081_240714_073231_s1,bc02,HPRC_Kinnex_Pool_4,flnc-2.bam,HPRC_Kinnex_Pool4,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03704,,SRP305758,PRJNA701308,,HG03704.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_Kinnex/HG03704.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam,bam,20402453,0.165027,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03704.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240717_055117_s2,m84081_240717_075054_s1,bc10,HPRC_Kinnex_Pool_8,flnc-6.bam,HPRC_Kinnex_Pool8,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03710,,SRP305758,PRJNA701308,,HG03710.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03710/raw_data/PacBio_Kinnex/HG03710.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam,bam,19783115,0.160718,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03710.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240713_013912_s4,m84081_240714_073231_s1,bc03,HPRC_Kinnex_Pool_4,flnc-3.bam,HPRC_Kinnex_Pool4,1,1.0.0,2.2.0,2.9.0,4.1.1,True
HG03742,,SRP305758,PRJNA701308,,HG03742.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,unaligned reads,s3://human-pangenomics/working/HPRC/HG03742/raw_data/PacBio_Kinnex/HG03742.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,bam,16459352,0.171919,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,Washington University,iviolich@ucsc.edu,HG03742.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,isoseq,transcriptomic,cDNA,single,,,PACBIO_SMRT,Revio,C1,P1,5,8.0.0,lymph,m84081_240724_065335_s1,m84081_240724_045406_s2,bc02,HPRC_Kinnex_Pool_16,flnc-2.bam,HPRC_Kinnex_Pool16,1,1.0.0,2.2.0,2.9.0,4.1.1,True
