sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,deepconsensus_coverage,total_reads,total_bp,total_gbp,mean,min,max,n25,n50,n75,quartile_25,quartile_50,quartile_75,ntsm_score,production,design_description,notes,generator_facility,generator_contact,library_id,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,basecaller,basecaller_version,ccs_algorithm,lima_version,lima_float_version,primrose_version,primrose_filename,deepconsensus_filename,deepconsensus_path,mm_tag,mm_review,mm_remove,ML_tag,all_kinetics_flag,keep_kinetics_flag,hifi_kinetics_tag,PP_PRIMROSE,fi_tag,ri_tag,fp_tag,rp_tag
HG01960,SRR30151966,SRP305758,PRJNA701308,SAMN37797102,m54306Ue_220410_130603.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/primrose/m54306Ue_220410_130603.5mc.hifi_reads.bam,unaligned reads with 5mC,8.4,9.29,1436508.0,26111870066.0,26.11,18177.0,145.0,63512.0,15378.0,18739.0,22984.0,14334.0,17245.0,21110.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01960_PB1_m54306Ue_220410_130603_m54306Ue_220410_130603,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01960.m54306Ue_220410_130603.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01960/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01960.m54306Ue_220410_130603.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01960,SRR30151965,SRP305758,PRJNA701308,SAMN37797102,m64330e_220401_181429.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/primrose/m64330e_220401_181429.5mc.hifi_reads.bam,unaligned reads with 5mC,8.4,9.5,1457859.0,26059199917.0,26.06,17874.0,192.0,58485.0,15134.0,18373.0,22509.0,14152.0,16939.0,20683.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01960_PB1_m64330e_220401_181429_m64330e_220401_181429,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01960.m64330e_220401_181429.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01960/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01960.m64330e_220401_181429.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01960,SRR30151964,SRP305758,PRJNA701308,SAMN37797102,m64330e_220412_185021.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/primrose/m64330e_220412_185021.5mc.hifi_reads.bam,unaligned reads with 5mC,9.7,10.73,1673071.0,30024295514.0,30.02,17945.0,79.0,58095.0,15184.0,18465.0,22625.0,14185.0,17011.0,20793.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01960_PB1_m64330e_220412_185021_m64330e_220412_185021,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01960.m64330e_220412_185021.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01960/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01960.m64330e_220412_185021.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01960,SRR30336730,SRP305758,PRJNA701308,SAMN37797102,m84091_230817_150246_s3.hifi_reads.bc1012.bam,bam,s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/m84091_230817_150246_s3.hifi_reads.bc1012.bam,unaligned reads with 5mC,16.6,,2669847.0,51521920991.0,51.52,19297.0,70.0,57666.0,16765.0,19261.0,22723.0,16237.0,18402.0,21481.0,0.556019,RU_Y3_topoff_redo,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01960_PB3_m84091_230817_150246_s3.hifi_reads.bc1012.bam,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG01969,SRR30151995,SRP305758,PRJNA701308,SAMN37797103,m54306Ue_220227_055825.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m54306Ue_220227_055825.5mc.hifi_reads.bam,unaligned reads with 5mC,6.1,6.63,806826.0,18938830210.0,18.94,23473.0,65.0,66510.0,20005.0,23515.0,28513.0,19182.0,22126.0,26462.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m54306Ue_220227_055825_m54306Ue_220227_055825,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01969.m54306Ue_220227_055825.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01969/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01969.m54306Ue_220227_055825.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01969,SRR30151996,SRP305758,PRJNA701308,SAMN37797103,m54306Ue_220422_144937.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m54306Ue_220422_144937.5mc.hifi_reads.bam,unaligned reads with 5mC,11.0,12.23,1448031.0,34020179111.0,34.02,23494.0,81.0,67665.0,19961.0,23516.0,28660.0,19132.0,22078.0,26505.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m54306Ue_220422_144937_m54306Ue_220422_144937,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01969.m54306Ue_220422_144937.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01969/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01969.m54306Ue_220422_144937.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01969,SRR30151998,SRP305758,PRJNA701308,SAMN37797103,m64055e_220506_051029.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m64055e_220506_051029.5mc.hifi_reads.bam,unaligned reads with 5mC,7.2,8.25,1264297.0,22292378612.0,22.29,17632.0,50.0,59034.0,14458.0,18834.0,24059.0,12784.0,16415.0,21199.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m64055e_220506_051029_m64055e_220506_051029,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01969.m64055e_220506_051029.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01969/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01969.m64055e_220506_051029.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01969,SRR30152001,SRP305758,PRJNA701308,SAMN37797103,m64055e_220517_182131.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/wMods/m64055e_220517_182131.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,3.1,,551333.0,9719026793.0,9.72,17628.0,58.0,54635.0,14473.0,18855.0,24088.0,12768.0,16429.0,21229.0,0.653628,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64055e_220517_182131.demultiplex.bc1002--bc1002.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64055e_220517_182131.demultiplex.bc1002--bc1002.5mc.hifi_reads.bam; to be released,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m64055e_220517_182131_m64055e_220517_182131,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG01969,SRR30151999,SRP305758,PRJNA701308,SAMN37797103,m64330e_220305_053001.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m64330e_220305_053001.5mc.hifi_reads.bam,unaligned reads with 5mC,4.8,5.37,781108.0,14847062963.0,14.85,19007.0,67.0,61742.0,15786.0,20122.0,25672.0,14113.0,17751.0,22635.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m64330e_220305_053001_m64330e_220305_053001,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01969.m64330e_220305_053001.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01969/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01969.m64330e_220305_053001.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01969,SRR30152000,SRP305758,PRJNA701308,SAMN37797103,m64334e_220415_144515.5mc.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m64334e_220415_144515.5mc.hifi_reads.bam,unaligned reads with 5mC,3.1,3.5,654022.0,9504330901.0,9.5,14532.0,111.0,39606.0,13123.0,14675.0,16767.0,12750.0,14187.0,16103.0,,RU_Y3,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB1_m64334e_220415_144515_m64334e_220415_144515,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2,ccs,6.0.0,6.0.0,,,,,HG01969.m64334e_220415_144515.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01969/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01969.m64334e_220415_144515.dc.q20.fastq.gz,True,False,False,,,,,,,,,
HG01969,SRR30336746,SRP305758,PRJNA701308,SAMN37797103,m84091_240110_201841_s2.hifi_reads.bc1002.bam,bam,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/m84091_240110_201841_s2.hifi_reads.bc1002.bam,unaligned reads with 5mC,19.4,,2869967.0,60008819440.0,60.01,20909.0,62.0,65188.0,17764.0,21387.0,26025.0,16719.0,19839.0,24046.0,0.5809,RU_Y3_topoff_redo,HiFi sequencing of 20kb fractionated gDNA,,Rockefeller University,vgl-lab@rockefeller.edu,HG01969_PB5_m84091_240110_201841_s2.hifi_reads.bc1002.bam,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG01975,SRR23732277,SRP305758,PRJNA701308,SAMN33621947,m64043_211113_003158-bc1003.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/wMods/m64043_211113_003158-bc1003.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,12.1,,1897742.0,37414972875.0,37.41,19715.0,230.0,58778.0,17823.0,19259.0,21526.0,17636.0,18916.0,20851.0,0.567594,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64043_211113_003158-bc1003.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64043_211113_003158-bc1003.5mc.hifi_reads.bam; to be released,Washington University,tgraves@wustl.edu,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG01975,SRR23732277,SRP305758,PRJNA701308,SAMN33621947,m64043_211114_112934-bc1003.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/wMods/m64043_211114_112934-bc1003.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,11.7,,1841180.0,36273475358.0,36.27,19701.0,142.0,61049.0,17814.0,19250.0,21498.0,17627.0,18908.0,20835.0,0.553363,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64043_211114_112934-bc1003.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64043_211114_112934-bc1003.5mc.hifi_reads.bam; to be released,Washington University,tgraves@wustl.edu,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG01975,SRR23732277,SRP305758,PRJNA701308,SAMN33621947,m64043_211115_222749-bc1003.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/wMods/m64043_211115_222749-bc1003.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,9.4,,1481915.0,29243979674.0,29.24,19733.0,818.0,60746.0,17828.0,19276.0,21558.0,17640.0,18930.0,20876.0,0.57264,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64043_211115_222749-bc1003.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64043_211115_222749-bc1003.5mc.hifi_reads.bam; to be released,Washington University,tgraves@wustl.edu,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG01975,SRR23732277,SRP305758,PRJNA701308,SAMN33621947,m64043_211222_184851-bc1003.fixed_kinetics.hifi_reads.bam,bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/wMods/m64043_211222_184851-bc1003.fixed_kinetics.hifi_reads.bam,unaligned reads with 5mC,1.9,,295158.0,5813671901.0,5.81,19696.0,811.0,67517.0,17814.0,19237.0,21478.0,17631.0,18899.0,20818.0,0.703983,r2-limma-patch,HiFi sequencing of 20kb fractionated gDNA,file.list name: m64043_211222_184851-bc1003.5mc.hifi_reads.kinetics_trimmed.5mc.bam; original unfixed file in working: m64043_211222_184851-bc1003.5mc.hifi_reads.bam; to be released,Washington University,tgraves@wustl.edu,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,PacBio Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.3.0,,,,True,,,True,True,True,False,True,True,True,True,True
HG01975,,SRP305758,PRJNA701308,,m84081_230721_185800_s3.hifi_reads.bc2025.bam,bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/m84081_230721_185800_s3.hifi_reads.bc2025.bam,unaligned reads with 5mC,11.7,,1904090.0,36332054938.0,36.33,19081.0,235.0,65588.0,16863.0,18450.0,21825.0,16620.0,17983.0,20496.0,0.544679,WUSTL_HPRC_HiFi_Year3_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG01975,,SRP305758,PRJNA701308,,m84081_230721_192906_s4.hifi_reads.bc2025.bam,bam,s3://human-pangenomics/working/HPRC/HG01975/raw_data/PacBio_HiFi/m84081_230721_192906_s4.hifi_reads.bc2025.bam,unaligned reads with 5mC,12.0,,1952833.0,37057195075.0,37.06,18976.0,205.0,67749.0,16817.0,18362.0,21577.0,16586.0,17918.0,20304.0,0.600327,WUSTL_HPRC_HiFi_Year3_TopUp,HiFi sequencing of 20kb fractionated gDNA,,Washington University,tgraves@wustl.edu,HG01975_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,7.0.0,7.0.0,2.7.1,2.0701,,,,,True,True,False,,,,,,,,,
HG01978,,SRP305758,PRJNA701308,SAMN17861662,m64136_200530_164818.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m64136_200530_164818.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,9.5,12.25,1120465.0,29302494929.0,29.3,26152.0,85.0,50744.0,23389.0,26170.0,29931.0,22814.0,25363.0,28797.0,0.546774,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG01978_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,,,ccs,8.0.0,6.0.0,,,1.4.0,,HG01978.m64136_200530_164818.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01978/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01978.m64136_200530_164818.dc.q20.fastq.gz,True,False,False,True,False,True,True,True,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861662,m64136_200602_153012.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m64136_200602_153012.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,9.8,12.17,1143221.0,30261295459.0,30.26,26470.0,71.0,50435.0,23659.0,26521.0,30336.0,23068.0,25686.0,29212.0,0.561743,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG01978_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,,,ccs,8.0.0,6.0.0,,,1.4.0,,HG01978.m64136_200602_153012.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01978/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01978.m64136_200602_153012.dc.q20.fastq.gz,True,False,False,True,False,True,True,True,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861662,m64136_200603_214308.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m64136_200603_214308.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,10.6,12.98,1248729.0,32869753424.0,32.87,26322.0,48.0,50650.0,23525.0,26353.0,30142.0,22944.0,25534.0,29018.0,0.5759,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG01978_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,,,ccs,8.0.0,6.0.0,,,1.4.0,,HG01978.m64136_200603_214308.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01978/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01978.m64136_200603_214308.dc.q20.fastq.gz,True,False,False,True,False,True,True,True,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861662,m64136_200605_040848.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m64136_200605_040848.hifi_reads.ccs_v6.0.0.pm_v1.4.0.bam,unaligned reads with 5mC,10.3,12.62,1207890.0,31788112714.0,31.79,26317.0,55.0,50811.0,23524.0,26338.0,30130.0,22942.0,25521.0,29003.0,0.578401,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG01978_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,,,ccs,8.0.0,6.0.0,,,1.4.0,,HG01978.m64136_200605_040848.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01978/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01978.m64136_200605_040848.dc.q20.fastq.gz,True,False,False,True,False,True,True,True,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861653,m84081_231222_081401_s1.hifi_reads.bc2021.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m84081_231222_081401_s1.hifi_reads.bc2021.pm_v1.4.0.bam,unaligned reads with 5mC,1.7,,219931.0,5156687757.0,5.16,23446.0,486.0,72812.0,19903.0,23961.0,29337.0,18681.0,22205.0,26967.0,0.741852,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG00621_lib1_m84081_231222_081401_s1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,8.0.0,8.0.0,2.9.0,2.09,1.4.0,,,,True,True,False,True,False,True,False,False,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861653,m84081_231222_101332_s2.hifi_reads.bc2021.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m84081_231222_101332_s2.hifi_reads.bc2021.pm_v1.4.0.bam,unaligned reads with 5mC,2.2,,286454.0,6809706580.0,6.81,23772.0,145.0,69103.0,20233.0,24426.0,29725.0,18933.0,22624.0,27418.0,0.707079,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG00621_lib1_m84081_231222_101332_s2,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,8.0.0,8.0.0,2.9.0,2.09,1.4.0,,,,True,True,False,True,False,True,False,False,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861653,m84081_231222_121301_s3.hifi_reads.bc2021.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m84081_231222_121301_s3.hifi_reads.bc2021.pm_v1.4.0.bam,unaligned reads with 5mC,2.3,,293055.0,7018452797.0,7.02,23949.0,342.0,75842.0,20362.0,24598.0,29974.0,19045.0,22783.0,27641.0,0.708478,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG00621_lib1_m84081_231222_121301_s3,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,8.0.0,8.0.0,2.9.0,2.09,1.4.0,,,,True,True,False,True,False,True,False,False,True,True,True,True
HG01978,,SRP305758,PRJNA701308,SAMN17861653,m84081_231222_141231_s4.hifi_reads.bc2021.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/wMods/m84081_231222_141231_s4.hifi_reads.bc2021.pm_v1.4.0.bam,unaligned reads with 5mC,2.2,,292391.0,6937180278.0,6.94,23725.0,106.0,71298.0,20168.0,24365.0,29637.0,18894.0,22581.0,27345.0,0.705712,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG00621_lib1_m84081_231222_141231_s4,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Revio,C1,P1,revio_deepconsensus,8.0.0,8.0.0,2.9.0,2.09,1.4.0,,,,True,True,False,True,False,True,False,False,True,True,True,True
HG01981,,SRP305758,PRJNA701308,SAMN26237500,m64136_210625_184731.hifi_reads.pm_v1.4.0.bam,bam,s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/wMods/m64136_210625_184731.hifi_reads.pm_v1.4.0.bam,unaligned reads with 5mC,10.5,12.18,1452915.0,32558602266.0,32.56,22409.0,86.0,58677.0,20324.0,22093.0,24616.0,20057.0,21671.0,23942.0,0.605374,HPRC_Release2_Primrose_v1.4.0_Reprocessed_PacBio_HiFi_Data,HiFi sequencing of 20kb fractionated gDNA,to be released,Washington University,tgraves@wustl.edu,HG01981_lib1,WGS,GENOMIC,size fractionation,single,Megaruptor 1,SageELF,PACBIO_SMRT,Sequel II,C2,P2.2,ccs,6.0.0,6.0.0,,,1.4.0,,HG01981.m64136_210625_184731.dc.q20.fastq.gz,s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01981.m64136_210625_184731.dc.q20.fastq.gz,True,False,False,True,True,True,False,False,True,True,True,True
