sample_id,accession,study,bioproject_accession,biosample_accession,filename,filetype,path,data_type,coverage,total_bp,total_Gbp,ntsm_score,production,title,design_description,generator_facility,generator_contact,library_ID,library_strategy,library_source,library_selection,library_layout,shear_method,platform,instrument_model,assembly
HG03225,SRR30242230,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L003_R1_001.fastq.gz,unaligned reads,4.33,13415679158,13.42,0.569739,HiC,Illumina Sequencing of Omni-C Libraries of HG03225,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03225-2_S12_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03225,SRR30242229,SRP305758,PRJNA701308,SAMN33621957,HG03225-2_S12_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03225/raw_data/hic/HG03225-2_S12_L004_R1_001.fastq.gz,unaligned reads,4.43,13747816543,13.75,0.617625,HiC,Illumina Sequencing of Omni-C Libraries of HG03225,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03225-2_S12_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242223,SRP305758,PRJNA701308,SAMN37797110,HG03470-1_S18_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-1_S18_L001_R1_001.fastq.gz,unaligned reads,3.82,11849763503,11.85,0.594815,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-1_S18_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242222,SRP305758,PRJNA701308,SAMN37797110,HG03470-1_S18_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-1_S18_L002_R1_001.fastq.gz,unaligned reads,3.91,12135092146,12.14,0.600467,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-1_S18_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242319,SRP305758,PRJNA701308,SAMN37797110,HG03470-1_S18_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-1_S18_L003_R1_001.fastq.gz,unaligned reads,3.75,11634327328,11.63,0.594667,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-1_S18_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242318,SRP305758,PRJNA701308,SAMN37797110,HG03470-1_S18_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-1_S18_L004_R1_001.fastq.gz,unaligned reads,3.83,11860368970,11.86,0.6004,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-1_S18_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242317,SRP305758,PRJNA701308,SAMN37797110,HG03470-2_S26_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-2_S26_L001_R1_001.fastq.gz,unaligned reads,3.09,9587897548,9.59,0.620073,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-2_S26_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242218,SRP305758,PRJNA701308,SAMN37797110,HG03470-2_S26_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-2_S26_L002_R1_001.fastq.gz,unaligned reads,3.17,9825240348,9.83,0.572677,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-2_S26_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242217,SRP305758,PRJNA701308,SAMN37797110,HG03470-2_S26_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-2_S26_L003_R1_001.fastq.gz,unaligned reads,3.02,9358371465,9.36,0.598062,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-2_S26_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03470,SRR30242216,SRP305758,PRJNA701308,SAMN37797110,HG03470-2_S26_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03470/raw_data/hic/HG03470-2_S26_L004_R1_001.fastq.gz,unaligned reads,3.08,9560358443,9.56,0.603151,HiC,Illumina Sequencing of Omni-C Libraries of HG03470,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03470-2_S26_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242335,SRP305758,PRJNA701308,SAMN37797111,HG03742-1_S24_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-1_S24_L001_R1_001.fastq.gz,unaligned reads,2.18,6754019188,6.75,0.650114,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-1_S24_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242334,SRP305758,PRJNA701308,SAMN37797111,HG03742-1_S24_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-1_S24_L002_R1_001.fastq.gz,unaligned reads,2.28,7071031529,7.07,0.612799,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-1_S24_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242332,SRP305758,PRJNA701308,SAMN37797111,HG03742-1_S24_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-1_S24_L003_R1_001.fastq.gz,unaligned reads,2.28,7069840467,7.07,0.633073,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-1_S24_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242331,SRP305758,PRJNA701308,SAMN37797111,HG03742-1_S24_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-1_S24_L004_R1_001.fastq.gz,unaligned reads,2.26,7012952628,7.01,0.632801,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-1_S24_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242330,SRP305758,PRJNA701308,SAMN37797111,HG03742-2_S32_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-2_S32_L001_R1_001.fastq.gz,unaligned reads,6.09,18877366518,18.88,0.500177,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-2_S32_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242329,SRP305758,PRJNA701308,SAMN37797111,HG03742-2_S32_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-2_S32_L002_R1_001.fastq.gz,unaligned reads,6.63,20557546849,20.56,0.551993,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-2_S32_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242328,SRP305758,PRJNA701308,SAMN37797111,HG03742-2_S32_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-2_S32_L003_R1_001.fastq.gz,unaligned reads,6.63,20566876467,20.57,0.525506,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-2_S32_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
HG03742,SRR30242327,SRP305758,PRJNA701308,SAMN37797111,HG03742-2_S32_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/HG03742/raw_data/hic/HG03742-2_S32_L004_R1_001.fastq.gz,unaligned reads,6.59,20431898061,20.43,0.508401,HiC,Illumina Sequencing of Omni-C Libraries of HG03742,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,HG03742-2_S32_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242315,SRP305758,PRJNA701308,SAMN33758796,NA18522-1_S8_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-1_S8_L001_R1_001.fastq.gz,unaligned reads,4.09,12670729097,12.67,0.572991,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-1_S8_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242167,SRP305758,PRJNA701308,SAMN33758796,NA18522-1_S8_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-1_S8_L002_R1_001.fastq.gz,unaligned reads,4.22,13095838677,13.1,0.558825,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-1_S8_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242166,SRP305758,PRJNA701308,SAMN33758796,NA18522-1_S8_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-1_S8_L003_R1_001.fastq.gz,unaligned reads,3.93,12187989591,12.19,0.611446,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-1_S8_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242165,SRP305758,PRJNA701308,SAMN33758796,NA18522-1_S8_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-1_S8_L004_R1_001.fastq.gz,unaligned reads,4.07,12630827955,12.63,0.608723,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-1_S8_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242164,SRP305758,PRJNA701308,SAMN33758796,NA18522-2_S16_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-2_S16_L001_R1_001.fastq.gz,unaligned reads,5.26,16313555116,16.31,0.571952,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-2_S16_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242163,SRP305758,PRJNA701308,SAMN33758796,NA18522-2_S16_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-2_S16_L002_R1_001.fastq.gz,unaligned reads,5.39,16717750885,16.72,0.578408,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-2_S16_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242313,SRP305758,PRJNA701308,SAMN33758796,NA18522-2_S16_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-2_S16_L003_R1_001.fastq.gz,unaligned reads,5.04,15608912229,15.61,0.569439,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-2_S16_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18522,SRR30242312,SRP305758,PRJNA701308,SAMN33758796,NA18522-2_S16_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-2_S16_L004_R1_001.fastq.gz,unaligned reads,5.21,16150293852,16.15,0.580577,HiC,Illumina Sequencing of Omni-C Libraries of NA18522,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18522-2_S16_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242159,SRP305758,PRJNA701308,SAMN37797086,NA18570-1_S6_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L001_R1_001.fastq.gz,unaligned reads,3.59,11128098122,11.13,0.601569,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-1_S6_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242158,SRP305758,PRJNA701308,SAMN37797086,NA18570-1_S6_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L002_R1_001.fastq.gz,unaligned reads,3.9,12088124186,12.09,0.597847,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-1_S6_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242157,SRP305758,PRJNA701308,SAMN37797086,NA18570-1_S6_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L003_R1_001.fastq.gz,unaligned reads,3.91,12106703496,12.11,0.612623,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-1_S6_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242156,SRP305758,PRJNA701308,SAMN37797086,NA18570-1_S6_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-1_S6_L004_R1_001.fastq.gz,unaligned reads,3.85,11931905360,11.93,0.607579,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-1_S6_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242155,SRP305758,PRJNA701308,SAMN37797086,NA18570-2_S14_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L001_R1_001.fastq.gz,unaligned reads,3.25,10078151831,10.08,0.611813,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-2_S14_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242154,SRP305758,PRJNA701308,SAMN37797086,NA18570-2_S14_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L002_R1_001.fastq.gz,unaligned reads,3.49,10833167300,10.83,0.627078,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-2_S14_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242153,SRP305758,PRJNA701308,SAMN37797086,NA18570-2_S14_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L003_R1_001.fastq.gz,unaligned reads,3.49,10827380755,10.83,0.638538,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-2_S14_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18570,SRR30242528,SRP305758,PRJNA701308,SAMN37797086,NA18570-2_S14_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L004_R1_001.fastq.gz,unaligned reads,3.44,10674939126,10.67,0.601804,HiC,Illumina Sequencing of Omni-C Libraries of NA18570,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18570-2_S14_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242160,SRP305758,PRJNA701308,SAMN33758797,NA18747-1_S3_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-1_S3_L001_R1_001.fastq.gz,unaligned reads,4.05,12551596173,12.55,0.567091,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-1_S3_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242527,SRP305758,PRJNA701308,SAMN33758797,NA18747-1_S3_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-1_S3_L002_R1_001.fastq.gz,unaligned reads,4.44,13770283286,13.77,0.594242,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-1_S3_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242525,SRP305758,PRJNA701308,SAMN33758797,NA18747-1_S3_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-1_S3_L003_R1_001.fastq.gz,unaligned reads,4.44,13779161976,13.78,0.586409,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-1_S3_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242524,SRP305758,PRJNA701308,SAMN33758797,NA18747-1_S3_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-1_S3_L004_R1_001.fastq.gz,unaligned reads,4.38,13579732696,13.58,0.602279,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-1_S3_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242523,SRP305758,PRJNA701308,SAMN33758797,NA18747-2_S11_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-2_S11_L001_R1_001.fastq.gz,unaligned reads,4.29,13292917501,13.29,0.627018,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-2_S11_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242169,SRP305758,PRJNA701308,SAMN33758797,NA18747-2_S11_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-2_S11_L002_R1_001.fastq.gz,unaligned reads,4.67,14462000368,14.46,0.568298,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-2_S11_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242168,SRP305758,PRJNA701308,SAMN33758797,NA18747-2_S11_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-2_S11_L003_R1_001.fastq.gz,unaligned reads,4.66,14439258485,14.44,0.586129,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-2_S11_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18747,SRR30242522,SRP305758,PRJNA701308,SAMN33758797,NA18747-2_S11_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18747/raw_data/hic/NA18747-2_S11_L004_R1_001.fastq.gz,unaligned reads,4.59,14233988117,14.23,0.555905,HiC,Illumina Sequencing of Omni-C Libraries of NA18747,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18747-2_S11_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18971,SRR30242521,SRP305758,PRJNA701308,SAMN33621961,NA18971-1_S3_L001_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18971/raw_data/hic/NA18971-1_S3_L001_R1_001.fastq.gz,unaligned reads,3.72,11546555904,11.55,0.587984,HiC,Illumina Sequencing of Omni-C Libraries of NA18971,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18971-1_S3_L001,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18971,SRR30242520,SRP305758,PRJNA701308,SAMN33621961,NA18971-1_S3_L002_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18971/raw_data/hic/NA18971-1_S3_L002_R1_001.fastq.gz,unaligned reads,3.82,11847239507,11.85,0.585985,HiC,Illumina Sequencing of Omni-C Libraries of NA18971,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18971-1_S3_L002,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18971,SRR30242519,SRP305758,PRJNA701308,SAMN33621961,NA18971-1_S3_L003_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18971/raw_data/hic/NA18971-1_S3_L003_R1_001.fastq.gz,unaligned reads,3.64,11276006296,11.28,0.592584,HiC,Illumina Sequencing of Omni-C Libraries of NA18971,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18971-1_S3_L003,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
NA18971,SRR30242518,SRP305758,PRJNA701308,SAMN33621961,NA18971-1_S3_L004_R1_001.fastq.gz,fastq,s3://human-pangenomics/working/HPRC/NA18971/raw_data/hic/NA18971-1_S3_L004_R1_001.fastq.gz,unaligned reads,3.74,11580409557,11.58,0.571223,HiC,Illumina Sequencing of Omni-C Libraries of NA18971,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,NA18971-1_S3_L004,Hi-C,GENOMIC,RANDOM,paired,no shear,ILLUMINA,Illumina NovaSeq 6000,unaligned
