sample_id,sample_name,haplotype,phasing,assembly_method,assembly_method_version,assembly_date,assembly_name,source,genbank_accession,assembly_md5,assembly_fai,assembly_gzi,assembly,t2t_chrom_tsv,chrom_alias_txt,gaps_bed,telo_bed,mashmap_paf
HG03209_hap2,HG03209,2,hic,hifiasm,0.19.9,2024-09,HG03209_hap2_hprc_r2_v1.0.1,hprc,GCA_042031355.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03209/assemblies/freeze_2/HG03209_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03209/assemblies/freeze_2/HG03209_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03209/assemblies/freeze_2/HG03209_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03209/assemblies/freeze_2/HG03209_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03209_hap2/analysis/assign_chromosomes_outputs/b5b351d4-bd83-493b-9cd9-74c94e1960d9/HG03209_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03209_hap2/analysis/assign_chromosomes_outputs/b5b351d4-bd83-493b-9cd9-74c94e1960d9/HG03209_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03209_hap2/analysis/assign_chromosomes_outputs/3873e541-8d9a-48d8-9216-84afbff9112d/HG03209_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03209_hap2/analysis/assign_chromosomes_outputs/3873e541-8d9a-48d8-9216-84afbff9112d/HG03209_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03209_hap2/analysis/assign_chromosomes_outputs/3d4bd8c6-0801-4d53-93cd-f40ebbc69b37/mashmap_HG03209_hap2_hprc_r2_v1.0.1_pi95.paf
NA18522_hap2,NA18522,2,hic,hifiasm,0.19.9,2024-09,NA18522_hap2_hprc_r2_v1.0.1,hprc,GCA_042030975.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18522/assemblies/freeze_2/NA18522_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18522/assemblies/freeze_2/NA18522_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18522/assemblies/freeze_2/NA18522_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18522/assemblies/freeze_2/NA18522_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18522_hap2/analysis/assign_chromosomes_outputs/0c16f6dc-682d-43e1-b982-77516227c34d/NA18522_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18522_hap2/analysis/assign_chromosomes_outputs/0c16f6dc-682d-43e1-b982-77516227c34d/NA18522_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18522_hap2/analysis/assign_chromosomes_outputs/5852677c-f968-4c7a-9d37-226d61536d38/NA18522_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18522_hap2/analysis/assign_chromosomes_outputs/5852677c-f968-4c7a-9d37-226d61536d38/NA18522_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18522_hap2/analysis/assign_chromosomes_outputs/bc9dd088-8949-4b41-8266-e5442aea29ed/mashmap_NA18522_hap2_hprc_r2_v1.0.1_pi95.paf
NA18747_hap2,NA18747,2,hic,hifiasm,0.19.9,2024-09,NA18747_hap2_hprc_r2_v1.0.1,hprc,GCA_042031405.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18747/assemblies/freeze_2/NA18747_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18747/assemblies/freeze_2/NA18747_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18747/assemblies/freeze_2/NA18747_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18747/assemblies/freeze_2/NA18747_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18747_hap2/analysis/assign_chromosomes_outputs/6e4f8f25-159b-407a-95cd-83185d8e3448/NA18747_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18747_hap2/analysis/assign_chromosomes_outputs/6e4f8f25-159b-407a-95cd-83185d8e3448/NA18747_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18747_hap2/analysis/assign_chromosomes_outputs/00d9fbb7-7fb0-4b21-b7e5-a62fcb57a57e/NA18747_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18747_hap2/analysis/assign_chromosomes_outputs/00d9fbb7-7fb0-4b21-b7e5-a62fcb57a57e/NA18747_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18747_hap2/analysis/assign_chromosomes_outputs/737883e5-49fa-4941-bcfc-47ace4218119/mashmap_NA18747_hap2_hprc_r2_v1.0.1_pi95.paf
NA18971_hap2,NA18971,2,hic,hifiasm,0.19.9,2024-09,NA18971_hap2_hprc_r2_v1.0.1,hprc,GCA_042031415.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18971/assemblies/freeze_2/NA18971_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18971/assemblies/freeze_2/NA18971_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18971/assemblies/freeze_2/NA18971_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18971/assemblies/freeze_2/NA18971_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18971_hap2/analysis/assign_chromosomes_outputs/72a84c19-28ee-4086-bf26-188bbc21c191/NA18971_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18971_hap2/analysis/assign_chromosomes_outputs/72a84c19-28ee-4086-bf26-188bbc21c191/NA18971_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18971_hap2/analysis/assign_chromosomes_outputs/d4d9c442-b4bd-4d89-a051-5a58f75039ce/NA18971_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18971_hap2/analysis/assign_chromosomes_outputs/d4d9c442-b4bd-4d89-a051-5a58f75039ce/NA18971_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18971_hap2/analysis/assign_chromosomes_outputs/207b64e7-31e0-48ba-bea0-1dd7753f89cd/mashmap_NA18971_hap2_hprc_r2_v1.0.1_pi95.paf
NA18983_hap2,NA18983,2,hic,hifiasm,0.19.9,2024-09,NA18983_hap2_hprc_r2_v1.0.1,hprc,GCA_042031955.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18983/assemblies/freeze_2/NA18983_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18983/assemblies/freeze_2/NA18983_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18983/assemblies/freeze_2/NA18983_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18983/assemblies/freeze_2/NA18983_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18983_hap2/analysis/assign_chromosomes_outputs/03ecbbdb-8095-4deb-9711-f9c77414e433/NA18983_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18983_hap2/analysis/assign_chromosomes_outputs/03ecbbdb-8095-4deb-9711-f9c77414e433/NA18983_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18983_hap2/analysis/assign_chromosomes_outputs/bdc778b3-f118-49ad-9bd9-77b534583e87/NA18983_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18983_hap2/analysis/assign_chromosomes_outputs/bdc778b3-f118-49ad-9bd9-77b534583e87/NA18983_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18983_hap2/analysis/assign_chromosomes_outputs/b2abdccd-2abf-4b1b-8cc9-8cf373c1ad2f/mashmap_NA18983_hap2_hprc_r2_v1.0.1_pi95.paf
NA19043_hap2,NA19043,2,hic,hifiasm,0.19.9,2024-09,NA19043_hap2_hprc_r2_v1.0.1,hprc,GCA_042030595.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19043/assemblies/freeze_2/NA19043_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19043/assemblies/freeze_2/NA19043_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19043/assemblies/freeze_2/NA19043_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19043/assemblies/freeze_2/NA19043_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA19043_hap2/analysis/assign_chromosomes_outputs/ce280eaa-8a23-498f-beee-b6795f8103c8/NA19043_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA19043_hap2/analysis/assign_chromosomes_outputs/ce280eaa-8a23-498f-beee-b6795f8103c8/NA19043_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA19043_hap2/analysis/assign_chromosomes_outputs/602a3248-5b80-4441-86e2-d05f79221515/NA19043_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA19043_hap2/analysis/assign_chromosomes_outputs/602a3248-5b80-4441-86e2-d05f79221515/NA19043_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA19043_hap2/analysis/assign_chromosomes_outputs/d79d6b87-bddb-44ff-b30b-a5fa95507467/mashmap_NA19043_hap2_hprc_r2_v1.0.1_pi95.paf
NA20905_hap2,NA20905,2,hic,hifiasm,0.19.9,2024-09,NA20905_hap2_hprc_r2_v1.0.1,hprc,GCA_042032335.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20905/assemblies/freeze_2/NA20905_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20905/assemblies/freeze_2/NA20905_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20905/assemblies/freeze_2/NA20905_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20905/assemblies/freeze_2/NA20905_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA20905_hap2/analysis/assign_chromosomes_outputs/176f0c01-84df-4151-9a37-06bf621ed7b7/NA20905_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA20905_hap2/analysis/assign_chromosomes_outputs/176f0c01-84df-4151-9a37-06bf621ed7b7/NA20905_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA20905_hap2/analysis/assign_chromosomes_outputs/e466adab-d233-44b6-934d-97d1af20405c/NA20905_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA20905_hap2/analysis/assign_chromosomes_outputs/e466adab-d233-44b6-934d-97d1af20405c/NA20905_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA20905_hap2/analysis/assign_chromosomes_outputs/10aaa15b-9df5-41df-a503-5b40a46cc029/mashmap_NA20905_hap2_hprc_r2_v1.0.1_pi95.paf
HG01530_hap2,HG01530,2,hic,hifiasm,0.19.9,2024-09,HG01530_hap2_hprc_r2_v1.0.1,hprc,GCA_042034145.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01530/assemblies/freeze_2/HG01530_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01530/assemblies/freeze_2/HG01530_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01530/assemblies/freeze_2/HG01530_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01530/assemblies/freeze_2/HG01530_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01530_hap2/analysis/assign_chromosomes_outputs/6080da10-3ee5-4e07-80d0-b644e2d0b50d/HG01530_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01530_hap2/analysis/assign_chromosomes_outputs/6080da10-3ee5-4e07-80d0-b644e2d0b50d/HG01530_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01530_hap2/analysis/assign_chromosomes_outputs/4b2a5d98-b6cb-426b-bb4c-8bd0903213b9/HG01530_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01530_hap2/analysis/assign_chromosomes_outputs/4b2a5d98-b6cb-426b-bb4c-8bd0903213b9/HG01530_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01530_hap2/analysis/assign_chromosomes_outputs/dede274b-c3a5-407b-b35b-7726c42d1455/mashmap_HG01530_hap2_hprc_r2_v1.0.1_pi95.paf
HG01784_hap2,HG01784,2,hic,hifiasm,0.19.9,2024-09,HG01784_hap2_hprc_r2_v1.0.1,hprc,GCA_042034175.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/HG01784_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG01784_hap2/analysis/assign_chromosomes_outputs/0cdc8480-66d2-4905-8612-475d14abe7d5/HG01784_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG01784_hap2/analysis/assign_chromosomes_outputs/0cdc8480-66d2-4905-8612-475d14abe7d5/HG01784_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG01784_hap2/analysis/assign_chromosomes_outputs/ef6ee895-3efc-46a2-91f6-48f5d8800183/HG01784_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01784_hap2/analysis/assign_chromosomes_outputs/ef6ee895-3efc-46a2-91f6-48f5d8800183/HG01784_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG01784_hap2/analysis/assign_chromosomes_outputs/09d542b8-6027-43e6-b52a-c7ad89344116/mashmap_HG01784_hap2_hprc_r2_v1.0.1_pi95.paf
HG02391_hap2,HG02391,2,hic,hifiasm,0.19.9,2024-09,HG02391_hap2_hprc_r2_v1.0.1,hprc,GCA_042034155.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02391/assemblies/freeze_2/HG02391_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02391/assemblies/freeze_2/HG02391_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02391/assemblies/freeze_2/HG02391_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02391/assemblies/freeze_2/HG02391_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG02391_hap2/analysis/assign_chromosomes_outputs/e449c31f-c66a-42cc-bc92-7f48c4f18ce9/HG02391_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG02391_hap2/analysis/assign_chromosomes_outputs/e449c31f-c66a-42cc-bc92-7f48c4f18ce9/HG02391_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG02391_hap2/analysis/assign_chromosomes_outputs/81e4acca-f753-4f29-b638-aacfec2c85a3/HG02391_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02391_hap2/analysis/assign_chromosomes_outputs/81e4acca-f753-4f29-b638-aacfec2c85a3/HG02391_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG02391_hap2/analysis/assign_chromosomes_outputs/a0cc2248-35cf-4d7f-863f-22fc6fe18c25/mashmap_HG02391_hap2_hprc_r2_v1.0.1_pi95.paf
HG03471_hap2,HG03471,2,hic,hifiasm,0.19.9,2024-09,HG03471_hap2_hprc_r2_v1.0.1,hprc,GCA_042034105.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03471/assemblies/freeze_2/HG03471_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03471/assemblies/freeze_2/HG03471_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03471/assemblies/freeze_2/HG03471_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03471/assemblies/freeze_2/HG03471_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03471_hap2/analysis/assign_chromosomes_outputs/2c9521f6-870a-474f-a570-c7db3423281a/HG03471_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03471_hap2/analysis/assign_chromosomes_outputs/2c9521f6-870a-474f-a570-c7db3423281a/HG03471_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03471_hap2/analysis/assign_chromosomes_outputs/50d22bc9-2117-4a56-baf4-a38e6a001dda/HG03471_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03471_hap2/analysis/assign_chromosomes_outputs/50d22bc9-2117-4a56-baf4-a38e6a001dda/HG03471_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03471_hap2/analysis/assign_chromosomes_outputs/aa67992f-4435-4adb-97a3-3077a023a906/mashmap_HG03471_hap2_hprc_r2_v1.0.1_pi95.paf
HG03742_hap2,HG03742,2,hic,hifiasm,0.19.9,2024-09,HG03742_hap2_hprc_r2_v1.0.1,hprc,GCA_042034195.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/HG03742_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/HG03742_hap2/analysis/assign_chromosomes_outputs/8da6409f-f52f-4ae3-9f54-55278ef82a95/HG03742_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/HG03742_hap2/analysis/assign_chromosomes_outputs/8da6409f-f52f-4ae3-9f54-55278ef82a95/HG03742_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/HG03742_hap2/analysis/assign_chromosomes_outputs/0803c84b-bcbd-4f0c-8f9e-018022d3cab7/HG03742_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03742_hap2/analysis/assign_chromosomes_outputs/0803c84b-bcbd-4f0c-8f9e-018022d3cab7/HG03742_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/HG03742_hap2/analysis/assign_chromosomes_outputs/18ede3d5-cf29-4538-aee9-4ae742552673/mashmap_HG03742_hap2_hprc_r2_v1.0.1_pi95.paf
NA18570_hap2,NA18570,2,hic,hifiasm,0.19.9,2024-09,NA18570_hap2_hprc_r2_v1.0.1,hprc,GCA_042034465.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18570/assemblies/freeze_2/NA18570_hap2_hprc_r2_v1.0.1.fa.gz.md5,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18570/assemblies/freeze_2/NA18570_hap2_hprc_r2_v1.0.1.fa.gz.fai,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18570/assemblies/freeze_2/NA18570_hap2_hprc_r2_v1.0.1.fa.gz.gzi,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18570/assemblies/freeze_2/NA18570_hap2_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/qc/chrom_assignment/batch1/NA18570_hap2/analysis/assign_chromosomes_outputs/31cb12d0-3dee-4ba1-a7d6-46f5d647b0f3/NA18570_hap2_hprc_r2_v1.0.1.t2t_chromosomes.tsv,/private/groups/hprc/qc/chrom_assignment/batch1/NA18570_hap2/analysis/assign_chromosomes_outputs/31cb12d0-3dee-4ba1-a7d6-46f5d647b0f3/NA18570_hap2_hprc_r2_v1.0.1.chromAlias.txt,/private/groups/hprc/qc/chrom_assignment/batch1/NA18570_hap2/analysis/assign_chromosomes_outputs/44d3ac55-a24c-4c5e-8f54-de05def73ebc/NA18570_hap2_hprc_r2_v1.0.1.gaps.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18570_hap2/analysis/assign_chromosomes_outputs/44d3ac55-a24c-4c5e-8f54-de05def73ebc/NA18570_hap2_hprc_r2_v1.0.1.telo.bed,/private/groups/hprc/qc/chrom_assignment/batch1/NA18570_hap2/analysis/assign_chromosomes_outputs/f9c547ed-6de6-45e8-8ce2-20668fa84673/mashmap_NA18570_hap2_hprc_r2_v1.0.1_pi95.paf
