sample_id,mapping_info,alignment_link,hap1_assembly_name,hap1_assembly,hap2_assembly_name,hap2_assembly
HG02109,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02109/hprc_r2/assembly_qc/read_alignments/ont/HG02109.R941_minimap2_2.28.corrected.bam,HG02109_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02109/assemblies/freeze_2/HG02109_pat_hprc_r2_v1.0.1.fa.gz,HG02109_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02109/assemblies/freeze_2/HG02109_mat_hprc_r2_v1.0.1.fa.gz
HG02723,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02723/hprc_r2/assembly_qc/read_alignments/ont/HG02723.R941_minimap2_2.28.corrected.bam,HG02723_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02723/assemblies/freeze_2/HG02723_pat_hprc_r2_v1.0.1.fa.gz,HG02723_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02723/assemblies/freeze_2/HG02723_mat_hprc_r2_v1.0.1.fa.gz
HG02818,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02818/hprc_r2/assembly_qc/read_alignments/ont/HG02818.R1041_minimap2_2.28.corrected.bam,HG02818_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02818/assemblies/freeze_2/HG02818_pat_hprc_r2_v1.0.1.fa.gz,HG02818_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02818/assemblies/freeze_2/HG02818_mat_hprc_r2_v1.0.1.fa.gz
HG03098,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03098/hprc_r2/assembly_qc/read_alignments/ont/HG03098.R941_minimap2_2.28.corrected.bam,HG03098_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03098/assemblies/freeze_2/HG03098_pat_hprc_r2_v1.0.1.fa.gz,HG03098_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03098/assemblies/freeze_2/HG03098_mat_hprc_r2_v1.0.1.fa.gz
HG03486,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03486/hprc_r2/assembly_qc/read_alignments/ont/HG03486.R1041_minimap2_2.28.corrected.bam,HG03486_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03486/assemblies/freeze_2/HG03486_pat_hprc_r2_v1.0.1.fa.gz,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03486/assemblies/freeze_2/HG03486_mat_hprc_r2_v1.0.1.fa.gz
NA18906,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18906/hprc_r2/assembly_qc/read_alignments/ont/NA18906.R1041_minimap2_2.28.corrected.bam,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18906/assemblies/freeze_2/NA18906_pat_hprc_r2_v1.0.1.fa.gz,NA18906_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18906/assemblies/freeze_2/NA18906_mat_hprc_r2_v1.0.1.fa.gz
NA20129,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA20129/hprc_r2/assembly_qc/read_alignments/ont/NA20129.R1041_minimap2_2.28.corrected.bam,NA20129_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20129/assemblies/freeze_2/NA20129_pat_hprc_r2_v1.0.1.fa.gz,NA20129_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20129/assemblies/freeze_2/NA20129_mat_hprc_r2_v1.0.1.fa.gz
NA21309,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA21309/hprc_r2/assembly_qc/read_alignments/ont/NA21309.R1041_minimap2_2.28.corrected.bam,NA21309_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21309/assemblies/freeze_2/NA21309_pat_hprc_r2_v1.0.1.fa.gz,NA21309_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21309/assemblies/freeze_2/NA21309_mat_hprc_r2_v1.0.1.fa.gz
HG00733,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00733/hprc_r2/assembly_qc/read_alignments/ont/HG00733.R941_minimap2_2.28.corrected.bam,HG00733_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00733/assemblies/freeze_2/HG00733_pat_hprc_r2_v1.0.1.fa.gz,HG00733_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00733/assemblies/freeze_2/HG00733_mat_hprc_r2_v1.0.1.fa.gz
HG01243,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01243/hprc_r2/assembly_qc/read_alignments/ont/HG01243.R941_minimap2_2.28.corrected.bam,HG01243_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01243/assemblies/freeze_2/HG01243_pat_hprc_r2_v1.0.1.fa.gz,HG01243_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01243/assemblies/freeze_2/HG01243_mat_hprc_r2_v1.0.1.fa.gz
NA19240,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19240/hprc_r2/assembly_qc/read_alignments/ont/NA19240.R1041_minimap2_2.28.corrected.bam,NA19240_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19240/assemblies/freeze_2/NA19240_pat_hprc_r2_v1.0.1.fa.gz,NA19240_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19240/assemblies/freeze_2/NA19240_mat_hprc_r2_v1.0.1.fa.gz
HG005,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG005/hprc_r2/assembly_qc/read_alignments/ont/HG005.R941_minimap2_2.28.corrected.bam,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG005/assemblies/freeze_2/HG005_pat_hprc_r2_v1.0.1.fa.gz,HG005_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG005/assemblies/freeze_2/HG005_mat_hprc_r2_v1.0.1.fa.gz
HG00097,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00097/hprc_r2/assembly_qc/read_alignments/ont/HG00097.R1041_minimap2_2.28.corrected.bam,HG00097_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00097/assemblies/freeze_2/HG00097_hap1_hprc_r2_v1.0.1.fa.gz,HG00097_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00097/assemblies/freeze_2/HG00097_hap2_hprc_r2_v1.0.1.fa.gz
HG00235,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00235/hprc_r2/assembly_qc/read_alignments/ont/HG00235.R1041_minimap2_2.28.corrected.bam,HG00235_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00235/assemblies/freeze_2/HG00235_hap1_hprc_r2_v1.0.1.fa.gz,HG00235_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00235/assemblies/freeze_2/HG00235_hap2_hprc_r2_v1.0.1.fa.gz
HG00253,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00253/hprc_r2/assembly_qc/read_alignments/ont/HG00253.R1041_minimap2_2.28.corrected.bam,HG00253_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00253/assemblies/freeze_2/HG00253_hap1_hprc_r2_v1.0.1.fa.gz,HG00253_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00253/assemblies/freeze_2/HG00253_hap2_hprc_r2_v1.0.1.fa.gz
HG00272,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00272/hprc_r2/assembly_qc/read_alignments/ont/HG00272.R1041_minimap2_2.28.corrected.bam,HG00272_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00272/assemblies/freeze_2/HG00272_hap1_hprc_r2_v1.0.1.fa.gz,HG00272_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00272/assemblies/freeze_2/HG00272_hap2_hprc_r2_v1.0.1.fa.gz
HG00329,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00329/hprc_r2/assembly_qc/read_alignments/ont/HG00329.R1041_minimap2_2.28.corrected.bam,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00329/assemblies/freeze_2/HG00329_hap1_hprc_r2_v1.0.1.fa.gz,HG00329_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00329/assemblies/freeze_2/HG00329_hap2_hprc_r2_v1.0.1.fa.gz
HG00344,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00344/hprc_r2/assembly_qc/read_alignments/ont/HG00344.R1041_minimap2_2.28.corrected.bam,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00344/assemblies/freeze_2/HG00344_hap1_hprc_r2_v1.0.1.fa.gz,HG00344_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00344/assemblies/freeze_2/HG00344_hap2_hprc_r2_v1.0.1.fa.gz
HG00350,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00350/hprc_r2/assembly_qc/read_alignments/ont/HG00350.R1041_minimap2_2.28.corrected.bam,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00350/assemblies/freeze_2/HG00350_hap1_hprc_r2_v1.0.1.fa.gz,HG00350_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00350/assemblies/freeze_2/HG00350_hap2_hprc_r2_v1.0.1.fa.gz
HG01167,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01167/hprc_r2/assembly_qc/read_alignments/ont/HG01167.R1041_minimap2_2.28.corrected.bam,HG01167_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01167/assemblies/freeze_2/HG01167_hap1_hprc_r2_v1.0.1.fa.gz,HG01167_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01167/assemblies/freeze_2/HG01167_hap2_hprc_r2_v1.0.1.fa.gz
HG03369,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03369/hprc_r2/assembly_qc/read_alignments/ont/HG03369.R1041_minimap2_2.28.corrected.bam,HG03369_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03369/assemblies/freeze_2/HG03369_hap1_hprc_r2_v1.0.1.fa.gz,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03369/assemblies/freeze_2/HG03369_hap2_hprc_r2_v1.0.1.fa.gz
HG03521,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03521/hprc_r2/assembly_qc/read_alignments/ont/HG03521.R1041_minimap2_2.28.corrected.bam,HG03521_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03521/assemblies/freeze_2/HG03521_hap1_hprc_r2_v1.0.1.fa.gz,HG03521_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03521/assemblies/freeze_2/HG03521_hap2_hprc_r2_v1.0.1.fa.gz
HG03784,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03784/hprc_r2/assembly_qc/read_alignments/ont/HG03784.R1041_minimap2_2.28.corrected.bam,HG03784_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03784/assemblies/freeze_2/HG03784_hap1_hprc_r2_v1.0.1.fa.gz,HG03784_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03784/assemblies/freeze_2/HG03784_hap2_hprc_r2_v1.0.1.fa.gz
NA18565,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA18565/hprc_r2/assembly_qc/read_alignments/ont/NA18565.R1041_minimap2_2.28.corrected.bam,NA18565_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18565/assemblies/freeze_2/NA18565_hap1_hprc_r2_v1.0.1.fa.gz,NA18565_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18565/assemblies/freeze_2/NA18565_hap2_hprc_r2_v1.0.1.fa.gz
NA19682,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19682/hprc_r2/assembly_qc/read_alignments/ont/NA19682.R1041_minimap2_2.28.corrected.bam,NA19682_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19682/assemblies/freeze_2/NA19682_hap1_hprc_r2_v1.0.1.fa.gz,NA19682_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19682/assemblies/freeze_2/NA19682_hap2_hprc_r2_v1.0.1.fa.gz
NA19776,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19776/hprc_r2/assembly_qc/read_alignments/ont/NA19776.R1041_minimap2_2.28.corrected.bam,NA19776_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19776/assemblies/freeze_2/NA19776_hap1_hprc_r2_v1.0.1.fa.gz,NA19776_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19776/assemblies/freeze_2/NA19776_hap2_hprc_r2_v1.0.1.fa.gz
NA19835,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19835/hprc_r2/assembly_qc/read_alignments/ont/NA19835.R1041_minimap2_2.28.corrected.bam,NA19835_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19835/assemblies/freeze_2/NA19835_hap1_hprc_r2_v1.0.1.fa.gz,NA19835_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19835/assemblies/freeze_2/NA19835_hap2_hprc_r2_v1.0.1.fa.gz
NA19909,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA19909/hprc_r2/assembly_qc/read_alignments/ont/NA19909.R1041_minimap2_2.28.corrected.bam,NA19909_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19909/assemblies/freeze_2/NA19909_hap1_hprc_r2_v1.0.1.fa.gz,NA19909_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19909/assemblies/freeze_2/NA19909_hap2_hprc_r2_v1.0.1.fa.gz
NA20282,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA20282/hprc_r2/assembly_qc/read_alignments/ont/NA20282.R1041_minimap2_2.28.corrected.bam,NA20282_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20282/assemblies/freeze_2/NA20282_hap1_hprc_r2_v1.0.1.fa.gz,NA20282_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20282/assemblies/freeze_2/NA20282_hap2_hprc_r2_v1.0.1.fa.gz
NA20346,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA20346/hprc_r2/assembly_qc/read_alignments/ont/NA20346.R1041_minimap2_2.28.corrected.bam,NA20346_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20346/assemblies/freeze_2/NA20346_hap1_hprc_r2_v1.0.1.fa.gz,NA20346_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20346/assemblies/freeze_2/NA20346_hap2_hprc_r2_v1.0.1.fa.gz
NA20809,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA20809/hprc_r2/assembly_qc/read_alignments/ont/NA20809.R1041_minimap2_2.28.corrected.bam,NA20809_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20809/assemblies/freeze_2/NA20809_hap1_hprc_r2_v1.0.1.fa.gz,NA20809_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20809/assemblies/freeze_2/NA20809_hap2_hprc_r2_v1.0.1.fa.gz
NA20850,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA20850/hprc_r2/assembly_qc/read_alignments/ont/NA20850.R1041_minimap2_2.28.corrected.bam,NA20850_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20850/assemblies/freeze_2/NA20850_hap1_hprc_r2_v1.0.1.fa.gz,NA20850_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20850/assemblies/freeze_2/NA20850_hap2_hprc_r2_v1.0.1.fa.gz
NA21102,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA21102/hprc_r2/assembly_qc/read_alignments/ont/NA21102.R1041_minimap2_2.28.corrected.bam,NA21102_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21102/assemblies/freeze_2/NA21102_hap1_hprc_r2_v1.0.1.fa.gz,NA21102_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21102/assemblies/freeze_2/NA21102_hap2_hprc_r2_v1.0.1.fa.gz
NA21144,R1041_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/NA21144/hprc_r2/assembly_qc/read_alignments/ont/NA21144.R1041_minimap2_2.28.corrected.bam,NA21144_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21144/assemblies/freeze_2/NA21144_hap1_hprc_r2_v1.0.1.fa.gz,NA21144_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA21144/assemblies/freeze_2/NA21144_hap2_hprc_r2_v1.0.1.fa.gz
HG00735,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG00735/hprc_r2/assembly_qc/read_alignments/ont/HG00735.R941_minimap2_2.28.corrected.bam,HG00735_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00735/assemblies/freeze_2/HG00735_pat_hprc_r2_v1.0.1.fa.gz,HG00735_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00735/assemblies/freeze_2/HG00735_mat_hprc_r2_v1.0.1.fa.gz
